ID	INDEX	LIST
674	0	to breathe out life,to expire,to faint,to heart failing,to swoon away
675	0	Appii
676	0	inaccessible,unapproachable,which no man can approach unto
677	0	none offence,void of offense,without offence
678	0	impartial,without respect of persons
679	0	exempt from falling,keep from falling,not stumbling,standing firm
680	0	carnal intercourse,to adhere to,to cling to,to touch,touching
681	0	to adhere to,to fasten to
682	0	Apphia
683	0	to cast away,to drive away,to push away,to put away,to put from,to refuse,to reject,to repel,to repudiate,to thrust away,to thrust from
684	0	damnable,destruction,perdition,perish,pernicious,ruin,to die,utter destruction,waste
685	0	a prayer,a supplication,an imprecation,curse,cursing,malediction,now therefore,so then,then,therefore,wherefore
686	0	haply,now therefore,so then,then,therefore,wherefore
687	0	therefore
688	0	Arabia
689	0	Aram
690	0	Arabians
691	0	to be idle,to be inactive,to delay,to linger
692	0	at leisure,barren,free from labour,idle,lazy,shunning the labour which one ought to perform,slow
693	0	of silver,silvery
694	0	a shekel,a silver coin,money,piece of silver,silver,silver piece
695	0	silversmith
696	0	silver
697	0	Areopagus,Mars Hill
698	0	a member of the court of Areopagus,an Areopagite,Areopagite
699	0	pleasing,to desire to please
700	0	to please,to strive to please
701	0	agreeable,please,pleasing,reason,those things that are pleasing,those things that please
702	0	Aretas
703	0	praise,virtue
704	0	a lamb,a sheep
705	0	numbered,to number
706	0	fixed number,number
707	0	Arimathaea,ha rama theo
708	0	Aristarchus
709	0	to breakfast,to dine
710	0	left,left side,on the left
711	0	Aristobulus
712	0	breakfast
713	0	enough,sufficient
714	0	to be contented,to be enough,to be possessed of unfailing strength,to be satisfied,to be strong,to defend,to suffice,to ward off
715	0	bear
716	0	a chariot
717	0	Armageddon
718	0	to betroth,to fit together,to join,to marry
719	0	a joining,a joint
720	0	to abjure,to abnegate,to deny,to not accept,to refuse,to reject
721	0	a lamb,a little lamb,lamb
722	0	plow,to plough
723	0	plough
724	0	plundering,robbery,to plunder,to spoil
725	0	robbery,seizing
726	0	to seize,to seize on,to snatch away,to snatch out
727	0	a extortioner,a robber,rapacious,ravenous
728	0	downpayment,earnest,pledge
729	0	not sewed together,without seam
730	0	male,man,man child
731	0	unsaid,unspeakable,unspeakable,unspoken
732	0	be sick,sick,sick folk,sickly,weak,without strength
733	0	abuser of one's self with mankind,defile one's self with mankind,homosexual,sodomite
734	0	Artemas
735	0	Diana
736	0	foresail,mainsail
737	0	at this very time,henceforth,hereafter,hitherto,just now,now,now at this time,this moment,this present
738	0	just born,newborn
739	0	complete,fitted,perfect
740	0	bread,food,loaf,loave,shewbread
741	0	to make savory,to season
742	0	Arphaxad
743	0	archangel,chief of the angels
744	0	a good while ago,ancient,of old time,old,original,primal
745	0	Archelaus
746	0	beginning,corner,first,origin,principality,the beginning
747	0	author,captain,pioneer,prince
748	0	high priestly,pontifical
749	0	chief of the priest,chief priest,high priest
750	0	chief shepherd
751	0	Archippus
752	0	chief ruler of the synagogue,ruler of the synagogue
753	0	an architect,masterbuilder
754	0	chief among the publicans,chief of tax collectors,chief publican
755	0	a table master,governor of the feast,ruler of the feast,superintendent of the dining room
756	0	began,beginning,to be chief,to be leader,to be ruler,to be the first to begin,to begin,to make a beginning
757	0	to be chief,to lead,to reign over,to rule,to rule over
758	0	a leader,chief,commander,leader,ruler
759	0	perfume,spice,spices,sweet spices
760	0	Asa
761	0	unmoveable,unmoved,unshaken,which cannot be moved
762	0	never shall be quenched,unquenchable,unquenched
763	0	impiety,ungodliness,ungodly
764	0	to act impiously,to be ungodly
765	0	condemning God,impious,ungodly
766	0	excess,filthy,insolence,lasciviousness,licentiousness,outrageousness,shamelessness,unbridled lust,wantonness
767	0	ignoble,insignificant,mean,of no mark,unknown,unmarked,unstamped
768	0	Aser
769	0	disease,infirmity,sickness,weakness
770	0	feeble,to be feeble,to be poor,to be sick,to be weak,to be weak in means,to be without strength,to feeble,to needy,to powerless
771	0	infirmity,of error arising from weakness of mind
772	0	feeble,infirm,weak
773	0	Asia
774	0	of Asia
775	0	chief of Asia
776	0	abstinence from food
777	0	fasting,without having eaten
778	0	labour,strive,take pains,to adorn,to exercise (one's) self,to form by art
779	0	bottle,leathern bag
780	0	gladness,with joy
781	0	foolish,unwise
782	0	to bid welcome,to embrace,to greet,to receive joyfully,to salute,to welcome,to wish well
783	0	greeting,salutation
784	0	free from censure,free from vice,irreproachable,spotless,unspotted,unsullied,without spot
785	0	asp
786	0	implacable,trucebreakers
787	0	assarium,farthing
788	0	closer,nearer
789	0	Assos
790	0	to have no certain dwelling place,to rove without a settled abode,to wander about
791	0	comely,elegant,fair,of polished manners,of the city,proper
792	0	star,the star
793	0	unstable,unsteadfast
794	0	unsociable,without natural affection
795	0	to deviate from,to miss,to swerve
796	0	light shining,lightning
797	0	to lighten,to shine
798	0	a constellation,a group of stars,a star,star
799	0	Asyncritus
800	0	at variance,dissonant,inharmonious,not agreeing in sound,to not agree
801	0	foolish,stupid,unintelligent,without understanding
802	0	covenant breaker,covenant breaking,faithless,simple,uncompounded
803	0	certainty,firmness,safety,stability,undoubted truth
804	0	certain,firm,safe,suited to confirm,sure,true
805	0	to be made secure,to make fast,to make firm,to make secure,to make sure
806	0	assuredly,safely
807	0	to act unbecomingly,to behave one's self uncomely,to behave one's self unseemly
808	0	an unseemly deed,shame,unseemliness
809	0	deformed,indecent,uncomely,unseemly
810	0	an abandoned,dissolute life,prodigality,profligacy
811	0	dissolutely,profligately
812	0	to be disorderly,to be lawless,to be neglectful of duty,to behave one's self disorderly,to lead a disorderly life
813	0	immoderate pleasures,inordinate,irregular,unruly
814	0	deviating from the prescribed order or rule,disorderly,immoderate pleasures,inordinate,irregular,unruly
815	0	childless,without children,without offspring
816	0	to fix the eyes on,to gaze upon,to look into anything
817	0	apart from,without
818	0	to despise,to dishonour,to entreat shamefully,to insult,to treat with contempt
819	0	disgrace,dishonour,ignominy,reproach,shame,vile
820	0	base,dishonoured,of less esteem,unhonoured,without honour
821	0	to dishonour,to mark with disgrace
822	0	vapour
823	0	moment
824	0	amiss,harmful,improper,inconvenient,not befitting,out of place,unbecoming,wicked
825	0	Attalia
826	0	to be bright,to beam upon,to irradiate,to shine,to shine forth
827	0	brightness,daylight,radiance
828	0	Augustus
829	0	arrogant,self-pleasing,self-willed
830	0	of free choice,of one's own accord,voluntary,willing of one's self
831	0	an absolute master,autocratic,exercise dominion over one,one who acts on his own authority,one who with his own hands kills another,one who with his own hands kills himself,to govern
832	0	to pipe,to play on the flute
833	0	court,fold,hall,palace
834	0	flute player,minstrel,piper
835	0	to abide,to lodge,to pass the night
836	0	pipe
837	0	to augment,to become greater,to cause to grow,to grow,to increase
838	0	growth,increase
839	0	morrow,tomorrow
840	0	austere,harsh,rigid,rough
841	0	contentment,sufficiency
842	0	content,independent of external circumstances
843	0	self-condemned
844	0	moved by one's own impulse,of one's own accord,of one's self
845	0	an eye-witness,eyewitness,seeing with one's own eye
846	0	for him,for them,he,her,him,himself,his,it,of her,of him,of himself,of it,of them,one,she,the same,their,them,these,they,this,to her,to him,to them,who,with him
847	0	here,In that place,there
848	0	of himself,of them,of themself
849	0	with one's own hands
850	0	dirty,squalid
851	0	to carry off,to cut off,to remove,to take away,to take from
852	0	hidden,not manifest,that is not manifest
853	0	corrupt,to corrupt,to disfigure,to perish,to vanish away
854	0	destruction,disappearance,vanish away
855	0	made invisible,taken out of sight,vanish out of sight
856	0	draught,privy,sink,toilet
857	0	neglecting,unsparingly severity
858	0	simplicity,singleness
859	0	deliverance,forgiveness,liberty,release,remission
860	0	bond,connection
861	0	immortality,incorrupt,incorruptible,incorruption,perpetuity,purity,sincerity
862	0	immortal,imperishable,incorruptible,not corruptible,uncorruptible
863	0	disregarded,disregarding,forgive,forsake,to be forgiven,to disregard,to forgive,to forsake,to leave,to let,to let alone,to let be,to let go,to neglect,to omit,to permit,to send away,to send forth,to suffer,to yeild up
864	0	to arrive,to come from a place,to come to
865	0	despiser of those that are good,opposed to good men,opposed to goodness
866	0	not avaricious,not covetous,without covetousness
867	0	arrival,departure
868	0	to cease to vex one,to depart,to excite to revolt,to flee from,to go away,to shun,to stand aloof,to stand off
869	0	suddenly
870	0	boldly,without fear
871	0	to copy,to make like,to render similar
872	0	to fix eyes upon,to look
873	0	to divide,to limit,to separate,to set apart,to sever
874	0	occasion
875	0	to foam
876	0	foam
877	0	folly,foolishly,foolishness,recklessness,senselessness,thoughtlessness
878	0	acting rashly,fool,foolish,senseless,stupid,unwise,without intelligence,without reason
879	0	to awaken from sleep,to fall asleep,to fall off to sleep
880	0	dumb,voiceless,without signification
881	0	Achaz
882	0	Achaia
883	0	Achaicus
884	0	ungracious,unpleasing,unthankful
885	0	Achim
886	0	made without hands,not made with hands
887	0	dimness,mist
888	0	good for nothing,unprofitable,useless
889	0	become unprofitable,made useless,make useless,render unserviceable
890	0	unprofitable,useless
891	0	even to,till,until,unto,while
892	0	chaff
893	0	truthful,without lie
894	0	bile,snake poison,wormwood
895	0	lifeless,without a soul,without life
896	0	Baal,Lord
897	0	Babylon,to Babylon
898	0	degree,threshold
899	0	deep,deep thing,deepness,depth,extreme
900	0	make deep,the Deep
901	0	deep
902	0	palm branch
903	0	Balaam
904	0	Balac
905	0	money bag,purse
906	0	be cast,casting,regardless,regardless if,throw,to ballot,to be cast,to be laid,to cast,to cast into,to insert,to put into,to scatter,to throw
907	0	to bathe,to cleanse,to cleanse by dipping,to cleanse by submerging,to dip repeatedly,to immerse,to make clean with water,to overwhelm,to submerge,to wash,to wash one's self
908	0	baptism,immersion,submersion
909	0	baptism,washing
910	0	baptiser,Baptist
911	0	to colour,to dip,to dip in,to dip into dye,to dye,to immerse
912	0	Barabbas
913	0	Barak
914	0	Barachias
915	0	foreigner ignorant of the Greek language,one who speaks a foreign language
916	0	to burden,to depress,to weigh down
917	0	heavily,with difficulty
918	0	Bartholomew
919	0	Barjesus
920	0	Barjona,Servant of John,Son of John
921	0	Barnabas
922	0	burden,heaviness,trouble,weight
923	0	Barsabas,Joseph,Judas
924	0	Bartimaeus
925	0	to overcharge,to weigh down
926	0	grievous,heavy,weighty
927	0	costly,great value,very precious
928	0	afflicted,to distressed,to harassed,to test,to toil,to torment,to toss,to vex,to vex with grievous pains
929	0	to torment,to torture
930	0	inquisitor,tormentor,torturer
931	0	acute pains,torment,torture
932	0	dominion,his kingdom,kingdom,kingship,royal power,rule,the kingdom
933	0	royal palace
934	0	kingly,regal,royal
935	0	commander,king,leader of the people,lord of the land,prince
936	0	exercise the highest influence,king,reign,to be king,to control,to exercise kingly power,to reign
937	0	befitting or worthy of a king,kingly,king's country,nobleman,of or belong to a king,regal,royal
938	0	queen
939	0	a stepping,foot,walking
940	0	to bewitch,to charm,to slander,to speak ill of one
941	0	to bear,to bear away,to bear what is burdensome,to carry,to carry off,to sustain,to take up with the hands
942	0	bramble bush,thorn bush
943	0	measure
944	0	frog
945	0	babble,to babble,to prate,to stammer,to use vain repetitions
946	0	a detestable thing,a foul thing
947	0	abominable,detestable
948	0	to abhor,to be abhorred,to be abominable,to detest,to render foul
949	0	fast,firm,stable,sure,trusty
950	0	to confirm,to establish,to make firm,to make sure
951	0	confirmation
952	0	accessible,common,lawful to be trodden,public place,ungodly,unhallowed
953	0	to desecrate,to profane
954	0	Beelzebub
955	0	Belial
956	0	arrow,dart,javelin,missile
957	0	better
958	0	Benjamin
959	0	Bernice
960	0	Berea,Beroia
